UNKOWN_STUDY	EGAN00001532035	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_6#10.g.vcf.gz
UNKOWN_STUDY	EGAN00001532186	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_4#5.g.vcf.gz
UNKOWN_STUDY	EGAN00001532065	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22618_2#14.g.vcf.gz
UNKOWN_STUDY	EGAN00001531349	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_2#15.g.vcf.gz
UNKOWN_STUDY	EGAN00001532196	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_4#14.g.vcf.gz
UNKOWN_STUDY	EGAN00001531467	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_7#11.g.vcf.gz
UNKOWN_STUDY	EGAN00001531224	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22333_2#15.g.vcf.gz
UNKOWN_STUDY	EGAN00001532085	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_5#7.g.vcf.gz
UNKOWN_STUDY	EGAN00001532147	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_7#17.g.vcf.gz
UNKOWN_STUDY	EGAN00001531335	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_2#1.g.vcf.gz
UNKOWN_STUDY	EGAN00001531378	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_3#18.g.vcf.gz
UNKOWN_STUDY	EGAN00001531097	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_1#16.g.vcf.gz
UNKOWN_STUDY	EGAN00001531281	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_2#23.g.vcf.gz
UNKOWN_STUDY	EGAN00001531314	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_1#5.g.vcf.gz
UNKOWN_STUDY	EGAN00001532090	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_5#12.g.vcf.gz
UNKOWN_STUDY	EGAN00001531176	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_4#17.g.vcf.gz
UNKOWN_STUDY	EGAN00001531189	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22333_1#6.g.vcf.gz
UNKOWN_STUDY	EGAN00001531263	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_2#6.g.vcf.gz
UNKOWN_STUDY	EGAN00001531828	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_2#20.g.vcf.gz
UNKOWN_STUDY	EGAN00001531159	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_4#1.g.vcf.gz
UNKOWN_STUDY	EGAN00001532200	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_4#18.g.vcf.gz
UNKOWN_STUDY	EGAN00001531911	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_2#7.g.vcf.gz
UNKOWN_STUDY	EGAN00001531742	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_3#10.g.vcf.gz
UNKOWN_STUDY	EGAN00001531961	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_4#9.g.vcf.gz
UNKOWN_STUDY	EGAN00001531564	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_3#6.g.vcf.gz
UNKOWN_STUDY	EGAN00001531451	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_6#19.g.vcf.gz
UNKOWN_STUDY	EGAN00001531249	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_1#16.g.vcf.gz
UNKOWN_STUDY	EGAN00001531466	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_7#10.g.vcf.gz
UNKOWN_STUDY	EGAN00001531471	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_7#15.g.vcf.gz
UNKOWN_STUDY	EGAN00001531676	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_3#17.g.vcf.gz
UNKOWN_STUDY	EGAN00001531326	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_1#17.g.vcf.gz
UNKOWN_STUDY	EGAN00001532161	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_8#7.g.vcf.gz
UNKOWN_STUDY	EGAN00001532081	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_5#5.g.vcf.gz
UNKOWN_STUDY	EGAN00001532117	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_6#12.g.vcf.gz
UNKOWN_STUDY	EGAN00001532027	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_6#2.g.vcf.gz
UNKOWN_STUDY	EGAN00001532074	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22618_2#23.g.vcf.gz
UNKOWN_STUDY	EGAN00001531416	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_5#9.g.vcf.gz
UNKOWN_STUDY	EGAN00001580620	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/19286823.BBXX.paired166.b8181ffb48.g.vcf.gz
UNKOWN_STUDY	EGAN00001532152	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_7#22.g.vcf.gz
UNKOWN_STUDY	EGAN00001531442	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_6#11.g.vcf.gz
UNKOWN_STUDY	EGAN00001531177	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_4#18.g.vcf.gz
UNKOWN_STUDY	EGAN00001531704	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_1#20.g.vcf.gz
UNKOWN_STUDY	EGAN00001531720	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_2#13.g.vcf.gz
UNKOWN_STUDY	EGAN00001531361	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_3#2.g.vcf.gz
UNKOWN_STUDY	EGAN00001531470	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_7#14.g.vcf.gz
UNKOWN_STUDY	EGAN00001531091	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_1#11.g.vcf.gz
UNKOWN_STUDY	EGAN00001531397	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_4#14.g.vcf.gz
UNKOWN_STUDY	EGAN00001532222	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_5#15.g.vcf.gz
UNKOWN_STUDY	EGAN00001531364	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_3#4.g.vcf.gz
UNKOWN_STUDY	EGAN00001531772	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_4#14.g.vcf.gz
UNKOWN_STUDY	EGAN00001531287	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_3#5.g.vcf.gz
UNKOWN_STUDY	EGAN00001531620	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_1#11.g.vcf.gz
UNKOWN_STUDY	EGAN00001532140	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_7#10.g.vcf.gz
UNKOWN_STUDY	EGAN00001531990	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_5#9.g.vcf.gz
UNKOWN_STUDY	EGAN00001531446	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_6#14.g.vcf.gz
UNKOWN_STUDY	EGAN00001531333	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_1#23.g.vcf.gz
UNKOWN_STUDY	EGAN00001531672	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_3#13.g.vcf.gz
UNKOWN_STUDY	EGAN00001532134	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_7#4.g.vcf.gz
UNKOWN_STUDY	EGAN00001531285	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_3#3.g.vcf.gz
UNKOWN_STUDY	EGAN00001531334	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_1#24.g.vcf.gz
UNKOWN_STUDY	EGAN00001531582	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_3#22.g.vcf.gz
UNKOWN_STUDY	EGAN00001531728	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_3#6.g.vcf.gz
UNKOWN_STUDY	EGAN00001531158	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_3#24.g.vcf.gz
UNKOWN_STUDY	EGAN00001531988	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_5#7.g.vcf.gz
UNKOWN_STUDY	EGAN00001531377	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_3#17.g.vcf.gz
UNKOWN_STUDY	EGAN00001531797	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_1#14.g.vcf.gz
UNKOWN_STUDY	EGAN00001531163	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_4#5.g.vcf.gz
UNKOWN_STUDY	EGAN00001531644	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_2#9.g.vcf.gz
UNKOWN_STUDY	EGAN00001531280	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_2#22.g.vcf.gz
UNKOWN_STUDY	EGAN00001531957	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_4#5.g.vcf.gz
UNKOWN_STUDY	EGAN00001531315	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_1#6.g.vcf.gz
UNKOWN_STUDY	EGAN00001531439	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_6#8.g.vcf.gz
UNKOWN_STUDY	EGAN00001531941	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_3#13.g.vcf.gz
UNKOWN_STUDY	EGAN00001531469	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_7#13.g.vcf.gz
UNKOWN_STUDY	EGAN00001531259	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_2#2.g.vcf.gz
UNKOWN_STUDY	EGAN00001531875	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_4#19.g.vcf.gz
UNKOWN_STUDY	EGAN00001531802	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_1#19.g.vcf.gz
UNKOWN_STUDY	EGAN00001531479	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/23267_1#2.g.vcf.gz
UNKOWN_STUDY	EGAN00001531906	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_2#2.g.vcf.gz
UNKOWN_STUDY	EGAN00001532151	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_7#21.g.vcf.gz
UNKOWN_STUDY	EGAN00001531142	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_3#10.g.vcf.gz
UNKOWN_STUDY	EGAN00001532157	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_8#3.g.vcf.gz
UNKOWN_STUDY	EGAN00001531166	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_4#8.g.vcf.gz
UNKOWN_STUDY	EGAN00001531236	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_1#3.g.vcf.gz
UNKOWN_STUDY	EGAN00001531199	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22333_1#16.g.vcf.gz
UNKOWN_STUDY	EGAN00001531786	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_1#3.g.vcf.gz
UNKOWN_STUDY	EGAN00001532031	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_6#6.g.vcf.gz
UNKOWN_STUDY	EGAN00001532075	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22618_2#24.g.vcf.gz
UNKOWN_STUDY	EGAN00001531126	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_2#21.g.vcf.gz
UNKOWN_STUDY	EGAN00001532100	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_5#21.g.vcf.gz
UNKOWN_STUDY	EGAN00001531575	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_3#15.g.vcf.gz
UNKOWN_STUDY	EGAN00001531234	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_1#1.g.vcf.gz
UNKOWN_STUDY	EGAN00001532005	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22618_1#4.g.vcf.gz
UNKOWN_STUDY	EGAN00001531115	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_2#10.g.vcf.gz
UNKOWN_STUDY	EGAN00001531774	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_4#16.g.vcf.gz
UNKOWN_STUDY	EGAN00001532032	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_6#7.g.vcf.gz
UNKOWN_STUDY	EGAN00001531558	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_2#22.g.vcf.gz
UNKOWN_STUDY	EGAN00001531925	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_2#21.g.vcf.gz
UNKOWN_STUDY	EGAN00001531662	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_3#3.g.vcf.gz
UNKOWN_STUDY	EGAN00001531475	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_7#19.g.vcf.gz
UNKOWN_STUDY	EGAN00001531360	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_3#1.g.vcf.gz
UNKOWN_STUDY	EGAN00001531568	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_3#10.g.vcf.gz
UNKOWN_STUDY	EGAN00001532174	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_8#17.g.vcf.gz
UNKOWN_STUDY	EGAN00001531458	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_7#2.g.vcf.gz
UNKOWN_STUDY	EGAN00001531473	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_7#17.g.vcf.gz
UNKOWN_STUDY	EGAN00001531908	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_2#4.g.vcf.gz
UNKOWN_STUDY	EGAN00001531602	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_8#17.g.vcf.gz
UNKOWN_STUDY	EGAN00001531631	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_1#22.g.vcf.gz
UNKOWN_STUDY	EGAN00001532046	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_6#20.g.vcf.gz
UNKOWN_STUDY	EGAN00001532057	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22618_2#7.g.vcf.gz
UNKOWN_STUDY	EGAN00001532184	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_4#3.g.vcf.gz
UNKOWN_STUDY	EGAN00001531291	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_3#9.g.vcf.gz
UNKOWN_STUDY	EGAN00001532216	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_5#10.g.vcf.gz
UNKOWN_STUDY	EGAN00001531851	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_3#19.g.vcf.gz
UNKOWN_STUDY	EGAN00001532148	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_7#18.g.vcf.gz
UNKOWN_STUDY	EGAN00001531629	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_1#20.g.vcf.gz
UNKOWN_STUDY	EGAN00001531149	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_3#16.g.vcf.gz
UNKOWN_STUDY	EGAN00001531563	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_3#5.g.vcf.gz
UNKOWN_STUDY	EGAN00001531401	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_4#18.g.vcf.gz
UNKOWN_STUDY	EGAN00001531640	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_2#5.g.vcf.gz
UNKOWN_STUDY	EGAN00001531284	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_3#2.g.vcf.gz
UNKOWN_STUDY	EGAN00001531727	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_3#5.g.vcf.gz
UNKOWN_STUDY	EGAN00001531626	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_1#17.g.vcf.gz
UNKOWN_STUDY	EGAN00001531860	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_4#4.g.vcf.gz
UNKOWN_STUDY	EGAN00001531113	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_2#8.g.vcf.gz
UNKOWN_STUDY	EGAN00001532201	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_4#19.g.vcf.gz
UNKOWN_STUDY	EGAN00001531510	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_1#2.g.vcf.gz
UNKOWN_STUDY	EGAN00001531680	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_3#21.g.vcf.gz
UNKOWN_STUDY	EGAN00001531560	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_3#2.g.vcf.gz
UNKOWN_STUDY	EGAN00001532150	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_7#20.g.vcf.gz
UNKOWN_STUDY	EGAN00001531899	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_1#19.g.vcf.gz
UNKOWN_STUDY	EGAN00001531311	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_1#4.g.vcf.gz
UNKOWN_STUDY	EGAN00001532121	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_6#16.g.vcf.gz
UNKOWN_STUDY	EGAN00001531422	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_5#15.g.vcf.gz
UNKOWN_STUDY	EGAN00001531855	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_3#23.g.vcf.gz
UNKOWN_STUDY	EGAN00001531202	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22333_1#19.g.vcf.gz
UNKOWN_STUDY	EGAN00001580607	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/19286810.BBXX.paired166.45f0543a67.g.vcf.gz
UNKOWN_STUDY	EGAN00001531913	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_2#9.g.vcf.gz
UNKOWN_STUDY	EGAN00001531735	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_2#23.g.vcf.gz
UNKOWN_STUDY	EGAN00001531217	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22333_2#9.g.vcf.gz
UNKOWN_STUDY	EGAN00001532219	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_5#13.g.vcf.gz
UNKOWN_STUDY	EGAN00001531488	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/23267_1#7.g.vcf.gz
UNKOWN_STUDY	EGAN00001531722	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_2#15.g.vcf.gz
UNKOWN_STUDY	EGAN00001531872	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_4#16.g.vcf.gz
UNKOWN_STUDY	EGAN00001531388	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_4#5.g.vcf.gz
UNKOWN_STUDY	EGAN00001531765	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_4#7.g.vcf.gz
UNKOWN_STUDY	EGAN00001531964	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_4#12.g.vcf.gz
UNKOWN_STUDY	EGAN00001532116	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_6#11.g.vcf.gz
UNKOWN_STUDY	EGAN00001531713	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_2#6.g.vcf.gz
UNKOWN_STUDY	EGAN00001531201	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22333_1#18.g.vcf.gz
UNKOWN_STUDY	EGAN00001531651	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_2#16.g.vcf.gz
UNKOWN_STUDY	EGAN00001531866	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_4#10.g.vcf.gz
UNKOWN_STUDY	EGAN00001532149	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_7#19.g.vcf.gz
UNKOWN_STUDY	EGAN00001531852	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_3#20.g.vcf.gz
UNKOWN_STUDY	EGAN00001532010	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22618_1#9.g.vcf.gz
UNKOWN_STUDY	EGAN00001531642	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_2#7.g.vcf.gz
UNKOWN_STUDY	EGAN00001531215	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22333_2#7.g.vcf.gz
UNKOWN_STUDY	EGAN00001531319	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_1#10.g.vcf.gz
UNKOWN_STUDY	EGAN00001531596	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_8#11.g.vcf.gz
UNKOWN_STUDY	EGAN00001531649	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_2#14.g.vcf.gz
UNKOWN_STUDY	EGAN00001531426	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_5#19.g.vcf.gz
UNKOWN_STUDY	EGAN00001531226	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22333_2#17.g.vcf.gz
UNKOWN_STUDY	EGAN00001531918	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_2#14.g.vcf.gz
UNKOWN_STUDY	EGAN00001580610	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/19286813.BBXX.paired166.a32df954b7.g.vcf.gz
UNKOWN_STUDY	EGAN00001531861	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_4#5.g.vcf.gz
UNKOWN_STUDY	EGAN00001531293	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_3#11.g.vcf.gz
UNKOWN_STUDY	EGAN00001531856	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22703_3#24.g.vcf.gz
UNKOWN_STUDY	EGAN00001532204	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_4#22.g.vcf.gz
UNKOWN_STUDY	EGAN00001531567	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22414_3#9.g.vcf.gz
UNKOWN_STUDY	EGAN00001531892	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_1#12.g.vcf.gz
UNKOWN_STUDY	EGAN00001531459	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22372_7#3.g.vcf.gz
UNKOWN_STUDY	EGAN00001531898	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22832_1#18.g.vcf.gz
UNKOWN_STUDY	EGAN00001532092	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22471_5#14.g.vcf.gz
UNKOWN_STUDY	EGAN00001531372	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_3#12.g.vcf.gz
UNKOWN_STUDY	EGAN00001531325	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22294_1#16.g.vcf.gz
UNKOWN_STUDY	EGAN00001531103	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22252_1#22.g.vcf.gz
UNKOWN_STUDY	EGAN00001531682	/lustre/scratch119/humgen/projects/autozyg/Broad_gVCFs/part3/22373_3#23.g.vcf.gz
